date,project_id,service,team,env,cost_usd
2025-07-08,proj-alpha,S3,Data,prod,95.71
2025-07-09,proj-gamma,Lambda,Web,prod,14.09
2025-07-09,proj-gamma,S3,Web,prod,96.2
2025-07-09,proj-gamma,EC2,Core,dev,132.59
2025-07-09,proj-beta,Lambda,Data,prod,18.84
2025-07-09,proj-alpha,EKS,Core,prod,146.08
2025-07-09,proj-gamma,RDS,Web,staging,50.06
2025-07-09,proj-beta,RDS,Web,prod,135.32
2025-07-10,proj-gamma,Lambda,Web,prod,12.43
2025-07-10,proj-alpha,EKS,Data,prod,222.98
2025-07-10,proj-alpha,RDS,Core,staging,46.2
2025-07-10,proj-beta,EKS,Core,prod,194.58
2025-07-10,proj-beta,S3,Data,dev,8.29
2025-07-10,proj-alpha,EC2,Core,prod,460.08
2025-07-10,proj-alpha,S3,Data,staging,45.31
2025-07-10,proj-alpha,EKS,Data,prod,57.94
2025-07-10,proj-gamma,EC2,Core,staging,186.7
2025-07-11,proj-beta,S3,Core,staging,60.62
2025-07-11,proj-alpha,RDS,Core,prod,86.38
2025-07-11,proj-alpha,Lambda,Data,prod,16.72
2025-07-11,proj-beta,Lambda,Data,dev,9.6
2025-07-11,proj-alpha,RDS,Core,prod,104.32
2025-07-11,proj-alpha,RDS,Web,prod,116.67
2025-07-11,proj-gamma,S3,Core,prod,65.93
2025-07-11,proj-beta,Lambda,Core,staging,29.96
2025-07-11,proj-gamma,EC2,Data,staging,177.58
2025-07-11,proj-alpha,EKS,Data,prod,155.34
2025-07-12,proj-gamma,S3,Web,prod,75.81
2025-07-12,proj-beta,RDS,Data,staging,49.59
2025-07-12,proj-gamma,S3,Core,staging,41.98
2025-07-12,proj-gamma,Lambda,Core,staging,14.46
2025-07-12,proj-alpha,S3,Core,prod,35.0
2025-07-12,proj-alpha,S3,Core,staging,46.17
2025-07-12,proj-alpha,S3,Data,prod,38.58
2025-07-12,proj-gamma,EKS,Core,prod,174.93
2025-07-12,proj-alpha,EC2,Web,dev,84.27
2025-07-12,proj-alpha,RDS,Web,staging,36.27
2025-07-13,proj-gamma,EKS,Core,staging,68.0
2025-07-13,proj-alpha,EKS,Data,prod,143.47
2025-07-13,proj-beta,EC2,Web,prod,387.6
2025-07-13,proj-beta,EC2,Core,staging,127.93
2025-07-13,proj-alpha,EC2,Core,prod,467.04
2025-07-13,proj-beta,S3,Web,staging,32.09
2025-07-13,proj-beta,Lambda,Web,prod,16.84
2025-07-13,proj-gamma,Lambda,Web,dev,32.88
2025-07-14,proj-beta,EKS,Core,staging,79.6
2025-07-14,proj-gamma,Lambda,Web,prod,-13.48
2025-07-14,proj-beta,EKS,Core,prod,203.96
2025-07-14,proj-beta,RDS,Data,prod,114.12
2025-07-14,proj-alpha,EC2,Core,prod,467.34
2025-07-14,proj-beta,Lambda,Data,dev,6.86
2025-07-14,proj-gamma,EC2,Web,prod,337.75
2025-07-14,proj-alpha,S3,Web,staging,45.6
2025-07-14,proj-alpha,Lambda,Data,prod,49.83
2025-07-14,proj-gamma,Lambda,Web,staging,9.69
2025-07-15,proj-alpha,Lambda,Core,prod,24.47
2025-07-15,proj-alpha,S3,Core,dev,31.88
2025-07-15,proj-gamma,Lambda,Web,dev,26.91
2025-07-15,proj-alpha,Lambda,Web,prod,48.7
2025-07-15,proj-gamma,Lambda,Core,prod,46.75
2025-07-15,proj-beta,Lambda,Core,staging,16.28
2025-07-15,proj-alpha,EKS,Data,staging,50.66
2025-07-16,proj-alpha,S3,Web,prod,101.09
2025-07-16,proj-gamma,S3,Web,prod,52.83
2025-07-16,proj-beta,Lambda,Core,staging,11.5
2025-07-16,proj-beta,EKS,Core,staging,119.57
2025-07-16,proj-beta,EC2,Core,staging,196.7
2025-07-16,proj-alpha,EC2,Web,prod,299.61
2025-07-16,proj-beta,S3,Web,staging,34.34
2025-07-17,proj-alpha,EC2,Web,prod,403.42
2025-07-17,proj-alpha,EKS,Web,prod,223.51
2025-07-17,proj-alpha,Lambda,Core,staging,17.02
2025-07-17,proj-beta,RDS,Data,staging,83.6
2025-07-17,proj-gamma,RDS,Data,prod,141.26
2025-07-17,proj-alpha,Lambda,Core,prod,25.69
2025-07-17,proj-gamma,Lambda,Data,prod,46.15
2025-07-17,proj-gamma,EC2,Core,prod,272.64
2025-07-17,proj-beta,Lambda,Web,staging,-4.6
2025-07-17,proj-beta,EKS,Data,prod,178.16
2025-07-18,proj-beta,EC2,Core,prod,341.98
2025-07-18,proj-alpha,RDS,Core,prod,83.6
2025-07-18,proj-gamma,RDS,Core,prod,99.76
2025-07-18,proj-gamma,RDS,Web,prod,95.7
2025-07-18,proj-beta,Lambda,Core,prod,37.16
2025-07-18,proj-alpha,RDS,Web,prod,110.93
2025-07-18,proj-beta,RDS,Web,prod,97.98
2025-07-18,proj-beta,S3,Web,prod,33.34
2025-07-18,proj-alpha,Lambda,Web,prod,14.4
2025-07-19,proj-alpha,EKS,Core,prod,178.75
2025-07-19,proj-gamma,Lambda,Web,prod,8.57
2025-07-19,proj-beta,EC2,Web,staging,190.68
2025-07-19,proj-gamma,S3,Core,prod,70.68
2025-07-19,proj-beta,EC2,Core,staging,237.32
2025-07-19,proj-beta,Lambda,Core,dev,6.49
2025-07-19,proj-gamma,EC2,Data,prod,333.71
2025-07-19,proj-beta,S3,Web,dev,16.15
2025-07-19,proj-beta,S3,Web,prod,82.56
2025-07-20,proj-gamma,EC2,Data,prod,419.33
2025-07-20,proj-alpha,EC2,Core,staging,201.9
2025-07-20,proj-gamma,RDS,Web,prod,141.02
2025-07-20,proj-gamma,RDS,Data,prod,54.82
2025-07-20,proj-alpha,S3,Data,staging,32.73
2025-07-20,proj-alpha,RDS,Web,staging,50.2
2025-07-20,proj-gamma,EKS,Core,prod,127.88
2025-07-21,proj-alpha,EKS,Core,staging,57.68
2025-07-21,proj-beta,EKS,Core,prod,127.46
2025-07-21,proj-beta,RDS,Core,prod,145.48
2025-07-21,proj-alpha,RDS,Data,prod,116.26
2025-07-21,proj-alpha,RDS,Core,dev,36.97
2025-07-21,proj-gamma,EC2,Web,prod,317.3
2025-07-21,proj-beta,RDS,Data,staging,53.38
2025-07-21,proj-beta,Lambda,Web,dev,-10.34
2025-07-22,proj-gamma,EC2,Core,staging,213.34
2025-07-22,proj-beta,S3,Web,staging,25.03
2025-07-22,proj-gamma,S3,Data,prod,106.43
2025-07-22,proj-alpha,EKS,Web,staging,59.12
2025-07-22,proj-alpha,RDS,Core,prod,124.41
2025-07-22,proj-gamma,EC2,Data,prod,384.31
2025-07-22,proj-alpha,S3,Data,prod,61.73
2025-07-22,proj-gamma,RDS,Web,prod,135.73
2025-07-22,proj-gamma,EC2,Data,staging,206.76
2025-07-22,proj-alpha,EC2,Core,prod,352.79
2025-07-23,proj-beta,Lambda,Data,staging,17.7
2025-07-23,proj-alpha,Lambda,Core,prod,34.99
2025-07-23,proj-alpha,S3,Web,prod,116.97
2025-07-23,proj-gamma,S3,Data,prod,59.46
2025-07-23,proj-beta,RDS,Core,prod,161.37
2025-07-23,proj-beta,EC2,Web,prod,315.4
2025-07-23,proj-alpha,Lambda,Web,prod,22.97
2025-07-23,proj-beta,EKS,Core,prod,246.18
2025-07-23,proj-gamma,EKS,Web,staging,83.29
2025-07-23,proj-gamma,EC2,Core,dev,115.49
2025-07-24,proj-alpha,EC2,Web,prod,276.31
2025-07-24,proj-beta,EC2,Web,prod,455.51
2025-07-24,proj-gamma,Lambda,Core,prod,10.15
2025-07-24,proj-beta,RDS,Data,prod,132.04
2025-07-24,proj-beta,RDS,Web,prod,118.95
2025-07-24,proj-gamma,EC2,Web,dev,88.48
2025-07-24,proj-alpha,Lambda,Web,prod,12.07
2025-07-25,proj-gamma,RDS,Core,dev,16.85
2025-07-25,proj-alpha,RDS,Web,prod,91.36
2025-07-25,proj-alpha,Lambda,Web,staging,14.86
2025-07-25,proj-beta,EC2,Web,prod,387.72
2025-07-25,proj-alpha,EKS,Web,prod,152.06
2025-07-25,proj-alpha,Lambda,Core,staging,7.88
2025-07-25,proj-beta,S3,Core,staging,39.74
2025-07-25,proj-alpha,S3,Web,prod,11.19
2025-07-26,proj-alpha,S3,Data,prod,73.79
2025-07-26,proj-beta,EKS,Core,prod,194.16
2025-07-26,proj-alpha,RDS,Core,prod,94.39
2025-07-26,proj-beta,EC2,Data,prod,304.91
2025-07-26,proj-beta,S3,Data,dev,20.87
2025-07-26,proj-beta,EKS,Web,prod,133.36
2025-07-26,proj-gamma,EC2,Core,staging,188.89
2025-07-27,proj-alpha,EC2,Core,dev,103.62
2025-07-27,proj-alpha,Lambda,Core,prod,6.31
2025-07-27,proj-beta,Lambda,Core,staging,3.39
2025-07-27,proj-alpha,EKS,Core,staging,84.62
2025-07-27,proj-alpha,RDS,Web,prod,161.55
2025-07-27,proj-alpha,S3,Data,dev,26.87
2025-07-27,proj-beta,EC2,Data,prod,434.67
2025-07-27,proj-alpha,EKS,Web,prod,144.78
2025-07-27,proj-gamma,EKS,Data,staging,65.03
2025-07-28,proj-gamma,S3,Web,staging,27.43
2025-07-28,proj-beta,EC2,Core,prod,374.71
2025-07-28,proj-gamma,EC2,Web,dev,108.54
2025-07-28,proj-alpha,RDS,Data,prod,184.79
2025-07-28,proj-gamma,Lambda,Web,dev,6.64
2025-07-28,proj-alpha,EKS,Core,prod,180.58
2025-07-28,proj-gamma,RDS,Web,staging,36.04
2025-07-29,proj-alpha,RDS,Data,staging,65.51
2025-07-29,proj-alpha,Lambda,Core,prod,3.11
2025-07-29,proj-gamma,Lambda,Web,prod,31.06
2025-07-29,proj-beta,RDS,Web,prod,151.2
2025-07-29,proj-alpha,EKS,Data,prod,231.78
2025-07-29,proj-alpha,EKS,Web,staging,33.95
2025-07-30,proj-gamma,EKS,Web,prod,104.31
2025-07-30,proj-beta,RDS,Web,prod,116.22
2025-07-30,proj-gamma,EKS,Core,dev,38.35
2025-07-30,proj-beta,S3,Web,staging,45.66
2025-07-30,proj-gamma,EKS,Web,dev,35.12
2025-07-30,proj-alpha,S3,Data,prod,44.87
2025-07-30,proj-beta,EC2,Web,dev,80.35
2025-07-30,proj-gamma,Lambda,Core,dev,-5.14
2025-07-30,proj-alpha,EC2,Core,staging,233.64
2025-07-30,proj-alpha,RDS,Core,staging,51.06
2025-07-31,proj-beta,Lambda,Web,dev,9.77
2025-07-31,proj-alpha,EKS,Web,staging,62.88
2025-07-31,proj-gamma,EKS,Core,prod,69.61
2025-07-31,proj-alpha,EKS,Data,dev,34.35
2025-07-31,proj-alpha,EKS,Core,staging,83.33
2025-07-31,proj-beta,Lambda,Web,prod,20.4
2025-07-31,proj-gamma,S3,Data,staging,31.32
2025-07-31,proj-gamma,RDS,Web,prod,131.03
2025-07-31,proj-gamma,S3,Web,dev,20.56
2025-08-01,proj-beta,EC2,Data,dev,110.44
2025-08-01,proj-gamma,EC2,Core,dev,96.13
2025-08-01,proj-gamma,Lambda,Data,prod,19.33
2025-08-01,proj-gamma,S3,Data,prod,57.67
2025-08-01,proj-beta,Lambda,Web,prod,33.83
2025-08-01,proj-gamma,RDS,Core,staging,47.46
2025-08-02,proj-gamma,EKS,Data,prod,156.26
2025-08-02,proj-alpha,S3,Core,prod,80.96
2025-08-02,proj-beta,EC2,Web,staging,143.42
2025-08-02,proj-alpha,S3,Web,prod,136.82
2025-08-02,proj-beta,EC2,Data,staging,214.05
2025-08-02,proj-beta,EKS,Web,prod,76.76
2025-08-02,proj-gamma,RDS,Web,prod,96.99
2025-08-02,proj-alpha,EC2,Core,prod,385.52
2025-08-02,proj-alpha,EC2,Core,staging,200.59
2025-08-03,proj-beta,Lambda,Data,dev,0.69
2025-08-03,proj-beta,EC2,Core,prod,357.86
2025-08-03,proj-beta,Lambda,Core,prod,15.14
2025-08-03,proj-gamma,S3,Web,prod,70.47
2025-08-03,proj-alpha,EC2,Core,prod,350.53
2025-08-03,proj-alpha,Lambda,Web,prod,17.38
2025-08-03,proj-beta,Lambda,Core,staging,6.22
2025-08-03,proj-beta,EC2,Data,prod,478.71
2025-08-03,proj-alpha,Lambda,Core,dev,7.52
2025-08-03,proj-beta,EKS,Web,prod,105.43
2025-08-04,proj-alpha,RDS,Data,prod,100.42
2025-08-04,proj-beta,EKS,Data,prod,161.45
2025-08-04,proj-beta,S3,Core,staging,31.9
2025-08-04,proj-beta,S3,Web,prod,133.88
2025-08-04,proj-beta,S3,Web,prod,25.83
2025-08-04,proj-alpha,Lambda,Core,staging,26.99
2025-08-04,proj-beta,EKS,Data,dev,47.05
2025-08-04,proj-alpha,Lambda,Web,dev,8.21
2025-08-05,proj-beta,EC2,Data,dev,110.76
2025-08-05,proj-gamma,Lambda,Data,prod,36.95
2025-08-05,proj-alpha,S3,Core,prod,65.07
2025-08-05,proj-alpha,S3,Data,prod,121.63
2025-08-05,proj-alpha,S3,Data,dev,33.54
2025-08-05,proj-beta,EC2,Data,prod,397.27
2025-08-06,proj-beta,EC2,Core,staging,222.67
2025-08-06,proj-alpha,EC2,Core,prod,390.28
2025-08-06,proj-alpha,EKS,Core,prod,164.89
2025-08-06,proj-beta,S3,Web,dev,43.58
2025-08-06,proj-beta,S3,Data,prod,56.89
2025-08-06,proj-gamma,RDS,Data,prod,95.17
2025-08-07,proj-beta,EC2,Web,prod,526.42
2025-08-07,proj-beta,RDS,Web,prod,98.14
2025-08-07,proj-alpha,Lambda,Data,prod,23.6
2025-08-07,proj-beta,RDS,Web,prod,109.2
2025-08-07,proj-alpha,EKS,Data,prod,82.38
2025-08-07,proj-alpha,S3,Data,prod,62.87
2025-08-07,proj-beta,EC2,Data,prod,458.86
2025-08-08,proj-alpha,EKS,Web,staging,57.56
2025-08-08,proj-gamma,Lambda,Core,dev,-6.41
2025-08-08,proj-alpha,EC2,Core,prod,494.38
2025-08-08,proj-beta,Lambda,Web,staging,9.85
2025-08-08,proj-alpha,S3,Data,prod,97.91
2025-08-08,proj-beta,S3,Web,prod,60.86
2025-08-09,proj-gamma,Lambda,Data,prod,28.72
2025-08-09,proj-beta,S3,Web,prod,72.78
2025-08-09,proj-alpha,Lambda,Core,prod,17.34
2025-08-09,proj-beta,EKS,Core,prod,93.22
2025-08-09,proj-gamma,EKS,Web,prod,107.26
2025-08-09,proj-gamma,Lambda,Web,staging,2.6
2025-08-09,proj-beta,EKS,Web,dev,47.08
2025-08-09,proj-alpha,EKS,Data,staging,53.98
2025-08-09,proj-beta,EKS,Core,dev,58.63
2025-08-10,proj-alpha,EC2,Data,staging,175.54
2025-08-10,proj-beta,Lambda,Core,prod,3.35
2025-08-10,proj-alpha,S3,Core,prod,110.38
2025-08-10,proj-beta,S3,Core,dev,14.32
2025-08-10,proj-gamma,RDS,Core,staging,40.53
2025-08-10,proj-gamma,EKS,Core,staging,81.91
2025-08-10,proj-beta,Lambda,Core,staging,32.91
2025-08-10,proj-gamma,S3,Core,dev,37.23
2025-08-10,proj-alpha,RDS,Web,prod,112.1
2025-08-10,proj-beta,Lambda,Core,prod,34.55
2025-08-11,proj-gamma,RDS,Core,prod,134.23
2025-08-11,proj-gamma,Lambda,Data,staging,27.06
2025-08-11,proj-alpha,S3,Core,dev,30.1
2025-08-11,proj-alpha,RDS,Core,dev,23.08
2025-08-11,proj-gamma,S3,Web,staging,19.27
2025-08-11,proj-beta,Lambda,Web,staging,7.46
2025-08-11,proj-gamma,RDS,Web,prod,134.13
2025-08-11,proj-gamma,RDS,Web,prod,97.69
2025-08-11,proj-gamma,EC2,Web,prod,298.69
2025-08-11,proj-beta,EKS,Web,prod,259.18
2025-08-12,proj-alpha,EKS,Core,prod,134.52
2025-08-12,proj-alpha,S3,Web,prod,80.19
2025-08-12,proj-beta,EKS,Core,prod,137.48
2025-08-12,proj-gamma,S3,Core,dev,10.61
2025-08-12,proj-beta,RDS,Data,staging,56.2
2025-08-12,proj-gamma,EC2,Web,prod,423.63
2025-08-12,proj-beta,EKS,Web,prod,77.76
2025-08-12,proj-beta,Lambda,Core,staging,9.62
2025-08-12,proj-gamma,EKS,Web,prod,154.86
2025-08-13,proj-alpha,RDS,Web,prod,143.65
2025-08-13,proj-beta,EC2,Web,prod,252.71
2025-08-13,proj-gamma,Lambda,Core,prod,27.39
2025-08-13,proj-alpha,S3,Data,prod,87.26
2025-08-13,proj-beta,EC2,Web,dev,107.43
2025-08-13,proj-beta,EKS,Data,staging,83.2
2025-08-13,proj-beta,EKS,Web,prod,154.01
2025-08-14,proj-alpha,RDS,Web,prod,166.33
2025-08-14,proj-gamma,RDS,Data,prod,83.7
2025-08-14,proj-alpha,Lambda,Data,prod,32.15
2025-08-14,proj-beta,S3,Core,prod,78.78
2025-08-14,proj-gamma,RDS,Core,prod,99.79
2025-08-14,proj-gamma,S3,Web,prod,94.38
2025-08-15,proj-beta,EKS,Core,staging,77.97
2025-08-15,proj-alpha,Lambda,Web,dev,3.23
2025-08-15,proj-beta,EKS,Core,prod,147.06
2025-08-15,proj-gamma,RDS,Core,prod,114.64
2025-08-15,proj-beta,EKS,Core,dev,16.52
2025-08-15,proj-beta,EKS,Core,dev,55.78
2025-08-15,proj-alpha,EKS,Web,prod,150.47
2025-08-15,proj-gamma,S3,Data,prod,130.28
2025-08-15,proj-gamma,RDS,Core,prod,92.02
2025-08-15,proj-gamma,EC2,Web,staging,184.96
2025-08-16,proj-beta,EC2,Web,prod,354.4
2025-08-16,proj-beta,EKS,Web,prod,177.87
2025-08-16,proj-gamma,RDS,Data,staging,44.02
2025-08-16,proj-beta,RDS,Core,prod,147.12
2025-08-16,proj-beta,Lambda,Core,dev,11.88
2025-08-16,proj-gamma,Lambda,Core,dev,10.96
2025-08-16,proj-alpha,EKS,Web,prod,121.58
2025-08-16,proj-alpha,S3,Web,staging,14.88
2025-08-17,proj-gamma,S3,Data,staging,39.77
2025-08-17,proj-alpha,RDS,Core,prod,158.18
2025-08-17,proj-alpha,RDS,Data,prod,80.29
2025-08-17,proj-beta,RDS,Core,prod,47.58
2025-08-17,proj-gamma,S3,Data,prod,90.73
2025-08-17,proj-alpha,EKS,Data,staging,77.72
2025-08-17,proj-gamma,EC2,Core,staging,178.92
2025-08-17,proj-beta,RDS,Core,prod,154.06
2025-08-18,proj-beta,S3,Web,staging,58.75
2025-08-18,proj-alpha,RDS,Core,prod,119.64
2025-08-18,proj-beta,S3,Data,prod,50.47
2025-08-18,proj-gamma,EC2,Web,prod,413.13
2025-08-18,proj-beta,Lambda,Core,prod,31.54
2025-08-18,proj-alpha,EKS,Core,prod,192.4
2025-08-18,proj-alpha,S3,Web,prod,85.2
2025-08-18,proj-beta,EKS,Core,dev,31.4
2025-08-18,proj-beta,Lambda,Data,prod,29.51
2025-08-18,proj-beta,Lambda,Web,prod,20.26
2025-08-19,proj-gamma,EKS,Data,prod,210.24
2025-08-19,proj-alpha,S3,Data,staging,21.62
2025-08-19,proj-gamma,RDS,Web,dev,40.87
2025-08-19,proj-beta,Lambda,Web,prod,34.23
2025-08-19,proj-gamma,EKS,Data,staging,99.97
2025-08-19,proj-beta,Lambda,Data,prod,44.0
2025-08-19,proj-alpha,RDS,Web,dev,48.77
2025-08-19,proj-alpha,EKS,Data,prod,102.23
2025-08-19,proj-alpha,EC2,Core,prod,439.39
2025-08-20,proj-beta,S3,Web,prod,121.19
2025-08-20,proj-alpha,EC2,Core,prod,419.02
2025-08-20,proj-alpha,RDS,Data,prod,80.92
2025-08-20,proj-alpha,RDS,Data,prod,105.12
2025-08-20,proj-gamma,S3,Web,prod,84.86
2025-08-20,proj-gamma,S3,Web,prod,85.53
2025-08-20,proj-beta,RDS,Web,prod,39.83
2025-08-20,proj-beta,EKS,Web,prod,213.06
2025-08-21,proj-alpha,EKS,Web,dev,67.26
2025-08-21,proj-alpha,EKS,Data,dev,47.05
2025-08-21,proj-beta,RDS,Web,prod,135.86
2025-08-21,proj-gamma,EC2,Core,prod,328.94
2025-08-21,proj-gamma,S3,Data,prod,61.98
2025-08-21,proj-alpha,Lambda,Core,staging,9.67
2025-08-21,proj-alpha,Lambda,Core,staging,13.71
2025-08-21,proj-alpha,EC2,Core,prod,417.78
2025-08-21,proj-alpha,EC2,Web,prod,310.37
2025-08-22,proj-alpha,EKS,Web,prod,99.37
2025-08-22,proj-alpha,Lambda,Core,prod,54.12
2025-08-22,proj-beta,S3,Core,staging,53.05
2025-08-22,proj-beta,RDS,Core,prod,168.88
2025-08-22,proj-beta,EKS,Web,staging,72.5
2025-08-22,proj-gamma,EKS,Core,staging,78.17
2025-08-23,proj-beta,EKS,Data,prod,149.48
2025-08-23,proj-beta,Lambda,Web,prod,18.07
2025-08-23,proj-alpha,EKS,Core,staging,66.23
2025-08-23,proj-alpha,RDS,Core,prod,104.39
2025-08-23,proj-gamma,EKS,Data,dev,61.63
2025-08-23,proj-gamma,S3,Web,prod,43.83
2025-08-23,proj-alpha,Lambda,Core,staging,35.67
2025-08-23,proj-alpha,EKS,Core,prod,196.21
2025-08-24,proj-alpha,EKS,Web,staging,89.31
2025-08-24,proj-gamma,Lambda,Core,dev,14.35
2025-08-24,proj-alpha,RDS,Core,prod,114.25
2025-08-24,proj-gamma,Lambda,Web,prod,34.39
2025-08-24,proj-beta,S3,Core,staging,18.79
2025-08-24,proj-beta,Lambda,Core,prod,11.88
2025-08-24,proj-alpha,Lambda,Web,prod,31.48
2025-08-25,proj-beta,RDS,Web,dev,49.55
2025-08-25,proj-gamma,Lambda,Core,prod,50.49
2025-08-25,proj-beta,RDS,Data,prod,105.54
2025-08-25,proj-gamma,EKS,Web,staging,73.89
2025-08-25,proj-beta,S3,Core,staging,53.14
2025-08-25,proj-beta,S3,Core,prod,80.64
2025-08-25,proj-beta,RDS,Web,staging,68.64
2025-08-26,proj-gamma,EC2,Core,dev,125.85
2025-08-26,proj-gamma,Lambda,Data,prod,26.9
2025-08-26,proj-gamma,S3,Data,prod,63.29
2025-08-26,proj-alpha,RDS,Core,staging,41.49
2025-08-26,proj-gamma,EKS,Web,dev,28.44
2025-08-26,proj-gamma,EC2,Core,prod,425.6
2025-08-26,proj-beta,S3,Web,dev,12.62
2025-08-26,proj-gamma,S3,Core,prod,89.61
2025-08-26,proj-gamma,EC2,Core,staging,223.75
2025-08-27,proj-gamma,EC2,Web,prod,263.54
2025-08-27,proj-alpha,EC2,Data,staging,159.82
2025-08-27,proj-beta,Lambda,Web,dev,16.87
2025-08-27,proj-gamma,Lambda,Web,staging,24.87
2025-08-27,proj-beta,RDS,Web,prod,95.56
2025-08-27,proj-gamma,RDS,Web,prod,83.76
2025-08-27,proj-alpha,S3,Web,prod,65.41
2025-08-27,proj-alpha,EC2,Core,prod,545.59
2025-08-27,proj-beta,S3,Data,prod,77.86
2025-08-28,proj-gamma,RDS,Core,prod,183.44
2025-08-28,proj-beta,S3,Core,dev,18.5
2025-08-28,proj-gamma,EC2,Core,staging,140.77
2025-08-28,proj-gamma,Lambda,Core,staging,-2.1
2025-08-28,proj-gamma,Lambda,Web,prod,28.53
2025-08-28,proj-alpha,EC2,Data,prod,376.5
2025-08-28,proj-beta,Lambda,Core,prod,37.39
2025-08-28,proj-alpha,EC2,Web,prod,319.83
2025-08-28,proj-beta,EC2,Core,staging,179.81
2025-08-28,proj-beta,EC2,Web,dev,154.5
2025-08-29,proj-beta,EC2,Web,prod,417.26
2025-08-29,proj-alpha,EC2,Core,prod,377.12
2025-08-29,proj-gamma,EKS,Data,prod,177.22
2025-08-29,proj-gamma,S3,Core,prod,53.83
2025-08-29,proj-gamma,EC2,Core,prod,389.71
2025-08-29,proj-beta,EC2,Core,dev,143.81
2025-08-29,proj-alpha,EC2,Web,staging,179.94
2025-08-30,proj-alpha,RDS,Web,staging,58.68
2025-08-30,proj-gamma,EKS,Core,prod,109.09
2025-08-30,proj-gamma,S3,Core,prod,32.54
2025-08-30,proj-alpha,EKS,Data,prod,143.43
2025-08-30,proj-gamma,EC2,Web,prod,391.14
2025-08-30,proj-gamma,RDS,Web,prod,177.86
2025-08-30,proj-beta,S3,Core,prod,86.24
2025-08-30,proj-alpha,Lambda,Web,prod,39.64
2025-08-30,proj-gamma,S3,Data,staging,50.31
2025-08-31,proj-gamma,RDS,Core,prod,50.97
2025-08-31,proj-beta,EKS,Core,prod,145.38
2025-08-31,proj-gamma,S3,Web,staging,45.96
2025-08-31,proj-beta,EKS,Core,staging,76.67
2025-08-31,proj-gamma,EC2,Core,staging,178.95
2025-08-31,proj-gamma,Lambda,Data,prod,13.84
2025-08-31,proj-gamma,Lambda,Data,staging,2.49
2025-08-31,proj-alpha,S3,Data,prod,79.49
2025-08-31,proj-beta,S3,Data,dev,12.2
2025-08-31,proj-gamma,RDS,Web,prod,87.82
2025-09-01,proj-alpha,S3,Core,prod,47.05
2025-09-01,proj-alpha,S3,Core,prod,94.73
2025-09-01,proj-beta,EC2,Data,prod,416.06
2025-09-01,proj-gamma,S3,Data,prod,65.95
2025-09-01,proj-beta,RDS,Core,prod,96.23
2025-09-01,proj-gamma,EC2,Data,staging,165.36
2025-09-01,proj-alpha,EKS,Data,staging,97.16
2025-09-01,proj-alpha,EKS,Core,prod,95.17
2025-09-02,proj-gamma,EC2,Data,prod,291.47
2025-09-02,proj-alpha,EC2,Core,staging,186.35
2025-09-02,proj-beta,EC2,Core,prod,351.49
2025-09-02,proj-alpha,Lambda,Data,dev,-5.0
2025-09-02,proj-beta,EKS,Web,dev,34.12
2025-09-02,proj-gamma,EKS,Data,prod,157.42
2025-09-02,proj-beta,Lambda,Core,prod,20.64
2025-09-02,proj-gamma,RDS,Data,prod,72.69
2025-09-03,proj-alpha,RDS,Data,staging,55.54
2025-09-03,proj-alpha,RDS,Data,prod,157.99
2025-09-03,proj-alpha,EC2,Web,prod,318.47
2025-09-03,proj-alpha,Lambda,Core,prod,25.96
2025-09-03,proj-alpha,EKS,Web,prod,131.95
2025-09-03,proj-beta,EKS,Data,staging,82.18
2025-09-03,proj-alpha,EKS,Core,prod,87.49
2025-09-04,proj-gamma,EC2,Web,prod,335.68
2025-09-04,proj-gamma,RDS,Data,prod,109.42
2025-09-04,proj-gamma,EC2,Web,prod,388.98
2025-09-04,proj-beta,EC2,Data,prod,419.17
2025-09-04,proj-gamma,EC2,Data,prod,271.59
2025-09-04,proj-alpha,EC2,Data,staging,192.7
2025-09-05,proj-alpha,EC2,Data,prod,334.58
2025-09-05,proj-gamma,RDS,Data,prod,136.49
2025-09-05,proj-beta,S3,Core,staging,33.91
2025-09-05,proj-alpha,EC2,Web,prod,300.94
2025-09-05,proj-beta,Lambda,Web,staging,20.08
2025-09-05,proj-beta,EKS,Web,prod,234.19
2025-09-05,proj-beta,EKS,Core,prod,122.69
2025-09-05,proj-gamma,EC2,Data,prod,395.9
2025-09-06,proj-gamma,EKS,Core,staging,75.03
2025-09-06,proj-beta,RDS,Data,dev,20.6
2025-09-06,proj-beta,S3,Core,prod,82.53
2025-09-06,proj-alpha,Lambda,Core,staging,9.99
2025-09-06,proj-gamma,EKS,Core,prod,190.01
2025-09-06,proj-beta,EKS,Data,prod,144.62
2025-09-06,proj-beta,RDS,Web,prod,161.43
2025-09-07,proj-alpha,EC2,Data,prod,302.54
2025-09-07,proj-gamma,EKS,Core,dev,60.8
2025-09-07,proj-alpha,EC2,Web,staging,175.5
2025-09-07,proj-gamma,S3,Web,staging,49.28
2025-09-07,proj-gamma,EC2,Web,prod,303.99
2025-09-07,proj-gamma,RDS,Web,prod,102.79
2025-09-08,proj-gamma,EC2,Data,staging,200.98
2025-09-08,proj-alpha,RDS,Web,prod,125.17
2025-09-08,proj-alpha,Lambda,Data,prod,10.64
2025-09-08,proj-gamma,EKS,Data,staging,79.59
2025-09-08,proj-gamma,EKS,Web,prod,241.31
2025-09-08,proj-alpha,S3,Data,prod,65.75
2025-09-08,proj-gamma,EC2,Data,prod,438.32
