date,account_id,service,team,env,cost_usd
2025-07-20,222222222222,EKS,Core,staging,58.33
2025-07-20,333333333333,RDS,Data,prod,195.04
2025-07-20,111111111111,EC2,Data,prod,466.3
2025-07-20,222222222222,EKS,Core,prod,68.79
2025-07-21,333333333333,Lambda,Core,prod,22.81
2025-07-21,222222222222,EC2,Data,prod,324.62
2025-07-21,111111111111,RDS,Web,prod,126.85
2025-07-21,333333333333,EKS,Core,prod,144.12
2025-07-21,333333333333,S3,Data,prod,65.45
2025-07-21,222222222222,S3,Web,prod,74.67
2025-07-21,222222222222,Lambda,Data,prod,41.9
2025-07-21,111111111111,S3,Web,staging,39.88
2025-07-22,222222222222,EC2,Web,prod,440.0
2025-07-22,222222222222,Lambda,Core,staging,15.86
2025-07-22,111111111111,RDS,Data,prod,137.25
2025-07-22,111111111111,Lambda,Data,prod,5.76
2025-07-22,333333333333,EC2,Core,prod,433.83
2025-07-22,111111111111,Lambda,Web,staging,17.89
2025-07-22,111111111111,S3,Data,prod,59.63
2025-07-22,222222222222,Lambda,Web,prod,24.03
2025-07-22,111111111111,RDS,Data,prod,113.73
2025-07-22,333333333333,RDS,Data,staging,44.15
2025-07-23,111111111111,Lambda,Core,prod,17.34
2025-07-23,333333333333,EKS,Core,staging,94.51
2025-07-23,111111111111,RDS,Web,dev,34.75
2025-07-23,111111111111,Lambda,Data,prod,-0.31
2025-07-23,222222222222,EC2,Core,prod,354.67
2025-07-23,333333333333,EKS,Web,prod,190.65
2025-07-23,222222222222,EKS,Data,prod,139.88
2025-07-23,111111111111,S3,Data,prod,32.61
2025-07-24,222222222222,RDS,Data,prod,131.95
2025-07-24,333333333333,S3,Core,prod,61.48
2025-07-24,333333333333,EC2,Core,staging,248.46
2025-07-24,222222222222,EKS,Core,prod,138.15
2025-07-24,333333333333,EKS,Data,dev,44.19
2025-07-24,333333333333,Lambda,Data,prod,20.0
2025-07-24,222222222222,Lambda,Data,prod,12.71
2025-07-24,222222222222,EKS,Data,prod,143.53
2025-07-24,222222222222,Lambda,Core,prod,24.48
2025-07-24,333333333333,S3,Web,prod,73.3
2025-07-25,333333333333,Lambda,Data,prod,28.93
2025-07-25,111111111111,Lambda,Data,staging,11.51
2025-07-25,111111111111,Lambda,Data,dev,25.65
2025-07-25,111111111111,S3,Web,staging,57.2
2025-07-25,222222222222,EKS,Web,prod,277.67
2025-07-25,333333333333,EC2,Core,prod,414.71
2025-07-25,333333333333,EC2,Web,prod,315.91
2025-07-25,333333333333,RDS,Web,prod,110.0
2025-07-25,222222222222,Lambda,Core,prod,24.36
2025-07-26,222222222222,Lambda,Web,prod,42.78
2025-07-26,222222222222,RDS,Data,prod,109.79
2025-07-26,333333333333,Lambda,Web,prod,42.54
2025-07-26,333333333333,RDS,Core,prod,69.31
2025-07-26,333333333333,S3,Web,prod,89.54
2025-07-26,222222222222,Lambda,Core,prod,36.37
2025-07-26,111111111111,S3,Web,prod,92.22
2025-07-26,222222222222,RDS,Core,prod,97.69
2025-07-26,222222222222,RDS,Core,staging,60.01
2025-07-26,333333333333,S3,Web,staging,17.96
2025-07-27,222222222222,S3,Data,staging,38.31
2025-07-27,111111111111,EKS,Core,staging,73.97
2025-07-27,111111111111,RDS,Core,dev,13.27
2025-07-27,333333333333,S3,Data,staging,42.63
2025-07-27,222222222222,EKS,Core,staging,115.01
2025-07-27,333333333333,S3,Core,prod,48.78
2025-07-27,222222222222,EC2,Web,prod,396.82
2025-07-27,111111111111,EC2,Core,prod,405.02
2025-07-27,222222222222,RDS,Data,staging,64.34
2025-07-28,111111111111,EKS,Web,staging,85.07
2025-07-28,222222222222,RDS,Core,prod,88.01
2025-07-28,222222222222,EC2,Data,dev,98.62
2025-07-28,222222222222,EKS,Web,prod,110.54
2025-07-28,333333333333,EC2,Core,dev,94.92
2025-07-28,333333333333,RDS,Data,prod,119.04
2025-07-28,333333333333,RDS,Data,prod,124.32
2025-07-28,111111111111,RDS,Web,prod,118.63
2025-07-28,222222222222,S3,Web,staging,44.03
2025-07-28,111111111111,Lambda,Data,staging,-1.07
2025-07-29,222222222222,Lambda,Core,staging,0.44
2025-07-29,111111111111,EC2,Data,prod,374.64
2025-07-29,111111111111,EKS,Data,prod,172.77
2025-07-29,222222222222,RDS,Core,prod,88.82
2025-07-29,333333333333,EC2,Core,dev,120.66
2025-07-29,333333333333,S3,Web,prod,112.22
2025-07-29,333333333333,EC2,Core,staging,191.2
2025-07-30,222222222222,Lambda,Core,dev,3.42
2025-07-30,333333333333,S3,Data,prod,44.93
2025-07-30,333333333333,EC2,Web,prod,301.77
2025-07-30,222222222222,EKS,Web,dev,27.08
2025-07-30,222222222222,RDS,Core,staging,73.57
2025-07-30,222222222222,EC2,Data,prod,323.69
2025-07-30,111111111111,RDS,Data,prod,60.3
2025-07-31,222222222222,S3,Web,prod,94.58
2025-07-31,333333333333,EKS,Core,prod,129.89
2025-07-31,222222222222,S3,Web,prod,39.71
2025-07-31,222222222222,RDS,Core,prod,154.66
2025-07-31,111111111111,Lambda,Web,prod,29.61
2025-07-31,222222222222,EC2,Data,prod,232.11
2025-08-01,111111111111,EKS,Data,prod,152.31
2025-08-01,222222222222,EKS,Web,prod,106.29
2025-08-01,333333333333,EKS,Data,prod,162.16
2025-08-01,333333333333,EC2,Web,prod,398.02
2025-08-01,222222222222,EKS,Core,prod,149.4
2025-08-01,222222222222,RDS,Web,prod,144.1
2025-08-02,333333333333,EC2,Data,prod,551.87
2025-08-02,222222222222,EC2,Data,staging,205.63
2025-08-02,222222222222,S3,Core,prod,123.88
2025-08-02,222222222222,S3,Data,staging,35.18
2025-08-02,111111111111,RDS,Data,prod,110.63
2025-08-02,333333333333,EKS,Web,prod,103.04
2025-08-03,111111111111,EC2,Web,dev,103.08
2025-08-03,111111111111,EKS,Data,prod,154.04
2025-08-03,333333333333,RDS,Data,prod,179.84
2025-08-03,222222222222,EC2,Core,prod,380.85
2025-08-03,222222222222,EC2,Data,prod,443.73
2025-08-03,333333333333,Lambda,Data,dev,14.06
2025-08-04,111111111111,Lambda,Core,dev,5.58
2025-08-04,111111111111,S3,Data,staging,29.82
2025-08-04,222222222222,Lambda,Core,prod,50.18
2025-08-04,333333333333,S3,Core,prod,102.47
2025-08-04,111111111111,RDS,Core,prod,119.54
2025-08-04,111111111111,Lambda,Core,staging,17.54
2025-08-04,111111111111,EC2,Data,prod,374.81
2025-08-04,333333333333,S3,Core,staging,15.8
2025-08-04,222222222222,RDS,Web,staging,83.88
2025-08-04,222222222222,EC2,Web,prod,446.58
2025-08-05,222222222222,S3,Core,prod,115.91
2025-08-05,222222222222,EC2,Core,prod,284.86
2025-08-05,222222222222,S3,Web,prod,106.31
2025-08-05,111111111111,EKS,Core,dev,34.18
2025-08-05,111111111111,S3,Core,staging,16.84
2025-08-05,333333333333,Lambda,Data,staging,18.34
2025-08-05,111111111111,EKS,Core,prod,137.16
2025-08-06,111111111111,Lambda,Data,prod,45.23
2025-08-06,222222222222,S3,Core,prod,106.14
2025-08-06,222222222222,Lambda,Data,prod,34.45
2025-08-06,111111111111,Lambda,Web,prod,24.0
2025-08-06,111111111111,EKS,Web,dev,22.81
2025-08-06,333333333333,RDS,Data,prod,113.47
2025-08-06,333333333333,S3,Core,prod,108.48
2025-08-07,111111111111,Lambda,Data,staging,26.15
2025-08-07,333333333333,Lambda,Core,prod,27.44
2025-08-07,333333333333,S3,Data,prod,85.71
2025-08-07,111111111111,S3,Web,staging,36.83
2025-08-07,222222222222,EKS,Core,prod,169.65
2025-08-07,111111111111,EC2,Web,prod,372.71
2025-08-07,111111111111,EKS,Data,prod,163.54
2025-08-07,222222222222,EC2,Core,staging,194.17
2025-08-07,333333333333,S3,Core,staging,42.35
2025-08-07,222222222222,Lambda,Core,prod,26.13
2025-08-08,333333333333,EKS,Web,prod,167.38
2025-08-08,222222222222,S3,Web,staging,45.38
2025-08-08,222222222222,S3,Core,prod,65.78
2025-08-08,111111111111,S3,Web,prod,61.07
2025-08-08,111111111111,EKS,Core,prod,125.73
2025-08-08,333333333333,EKS,Core,dev,39.03
2025-08-08,111111111111,S3,Web,prod,48.3
2025-08-09,222222222222,S3,Data,staging,54.12
2025-08-09,333333333333,RDS,Data,prod,162.03
2025-08-09,111111111111,EC2,Web,prod,397.59
2025-08-09,222222222222,S3,Core,staging,46.7
2025-08-09,222222222222,EKS,Core,staging,85.75
2025-08-09,111111111111,RDS,Web,prod,128.13
2025-08-09,333333333333,Lambda,Core,prod,26.7
2025-08-09,333333333333,S3,Core,prod,69.48
2025-08-09,333333333333,EKS,Core,prod,222.61
2025-08-10,222222222222,EC2,Web,prod,338.9
2025-08-10,111111111111,S3,Data,prod,55.67
2025-08-10,111111111111,Lambda,Core,dev,-3.03
2025-08-10,111111111111,EKS,Core,prod,185.05
2025-08-10,222222222222,Lambda,Core,prod,26.16
2025-08-10,222222222222,EKS,Web,staging,80.01
2025-08-10,222222222222,EKS,Core,prod,179.62
2025-08-10,111111111111,EKS,Core,prod,98.4
2025-08-10,222222222222,S3,Web,dev,45.7
2025-08-11,222222222222,RDS,Core,staging,61.24
2025-08-11,333333333333,Lambda,Core,dev,15.78
2025-08-11,222222222222,S3,Web,prod,100.79
2025-08-11,222222222222,EKS,Web,prod,163.95
2025-08-11,333333333333,EC2,Data,dev,87.87
2025-08-11,222222222222,Lambda,Core,prod,29.88
2025-08-12,333333333333,Lambda,Web,prod,19.88
2025-08-12,111111111111,EC2,Web,dev,142.05
2025-08-12,333333333333,EC2,Web,dev,114.92
2025-08-12,333333333333,RDS,Core,prod,145.53
2025-08-12,222222222222,EKS,Web,prod,110.68
2025-08-12,222222222222,S3,Web,prod,59.63
2025-08-12,111111111111,Lambda,Web,staging,23.03
2025-08-12,111111111111,RDS,Core,prod,177.61
2025-08-13,333333333333,Lambda,Web,prod,41.18
2025-08-13,333333333333,S3,Data,prod,66.88
2025-08-13,222222222222,Lambda,Web,prod,18.42
2025-08-13,111111111111,EC2,Data,prod,457.44
2025-08-13,222222222222,Lambda,Web,staging,17.22
2025-08-13,222222222222,Lambda,Web,staging,19.3
2025-08-13,222222222222,EKS,Web,prod,95.83
2025-08-13,333333333333,EC2,Core,dev,127.85
2025-08-13,222222222222,EC2,Core,prod,412.58
2025-08-14,222222222222,EC2,Core,prod,341.53
2025-08-14,111111111111,S3,Data,prod,49.84
2025-08-14,111111111111,Lambda,Web,prod,31.31
2025-08-14,222222222222,Lambda,Core,prod,26.36
2025-08-14,222222222222,EKS,Web,prod,158.11
2025-08-14,222222222222,S3,Core,prod,70.75
2025-08-14,111111111111,Lambda,Web,prod,40.54
2025-08-15,222222222222,RDS,Data,prod,113.98
2025-08-15,333333333333,Lambda,Web,prod,42.32
2025-08-15,222222222222,Lambda,Core,dev,19.21
2025-08-15,222222222222,S3,Data,prod,65.93
2025-08-15,222222222222,RDS,Core,prod,104.53
2025-08-15,222222222222,EKS,Core,prod,150.15
2025-08-15,111111111111,Lambda,Data,prod,16.6
2025-08-15,111111111111,S3,Core,prod,62.2
2025-08-15,111111111111,RDS,Web,prod,112.11
2025-08-15,222222222222,RDS,Core,prod,99.96
2025-08-16,333333333333,RDS,Data,prod,159.55
2025-08-16,222222222222,Lambda,Core,prod,39.09
2025-08-16,111111111111,EC2,Data,dev,141.79
2025-08-16,111111111111,EKS,Data,prod,189.88
2025-08-16,333333333333,Lambda,Web,prod,34.02
2025-08-16,333333333333,RDS,Data,dev,49.23
2025-08-17,333333333333,S3,Web,staging,30.97
2025-08-17,222222222222,RDS,Web,prod,123.67
2025-08-17,222222222222,EC2,Core,staging,179.63
2025-08-17,111111111111,RDS,Core,prod,102.28
2025-08-17,111111111111,EKS,Data,prod,141.58
2025-08-17,111111111111,Lambda,Web,prod,8.75
2025-08-17,333333333333,S3,Data,prod,93.97
2025-08-17,111111111111,Lambda,Data,staging,-0.12
2025-08-17,111111111111,Lambda,Data,prod,27.18
2025-08-17,222222222222,Lambda,Web,prod,19.41
2025-08-18,333333333333,RDS,Data,prod,100.03
2025-08-18,222222222222,RDS,Data,prod,105.49
2025-08-18,222222222222,RDS,Data,prod,120.52
2025-08-18,222222222222,Lambda,Core,prod,16.64
2025-08-18,222222222222,EKS,Data,prod,104.91
2025-08-18,333333333333,EKS,Web,dev,87.32
2025-08-19,333333333333,Lambda,Core,prod,31.5
2025-08-19,222222222222,EKS,Web,dev,11.16
2025-08-19,111111111111,Lambda,Data,prod,31.51
2025-08-19,222222222222,RDS,Data,prod,97.7
2025-08-19,222222222222,Lambda,Core,prod,4.57
2025-08-19,222222222222,RDS,Web,prod,111.35
2025-08-19,222222222222,Lambda,Data,prod,11.34
2025-08-20,111111111111,EC2,Core,prod,409.48
2025-08-20,222222222222,EKS,Core,staging,76.2
2025-08-20,222222222222,EKS,Core,prod,142.09
2025-08-20,333333333333,S3,Core,prod,94.75
2025-08-20,222222222222,EKS,Core,prod,144.76
2025-08-20,222222222222,Lambda,Data,prod,10.3
2025-08-20,222222222222,EKS,Web,staging,93.94
2025-08-20,222222222222,Lambda,Web,prod,31.8
2025-08-20,222222222222,S3,Web,prod,86.5
2025-08-21,222222222222,S3,Data,prod,105.99
2025-08-21,222222222222,RDS,Data,prod,128.07
2025-08-21,222222222222,EC2,Data,prod,398.77
2025-08-21,333333333333,EC2,Web,prod,398.9
2025-08-21,333333333333,S3,Core,prod,70.9
2025-08-21,111111111111,Lambda,Data,dev,13.04
2025-08-21,333333333333,RDS,Data,staging,57.5
2025-08-21,333333333333,RDS,Core,prod,117.71
2025-08-22,111111111111,EC2,Core,prod,335.83
2025-08-22,222222222222,EKS,Data,prod,80.44
2025-08-22,111111111111,EC2,Core,prod,282.55
2025-08-22,111111111111,S3,Web,prod,133.06
2025-08-22,333333333333,Lambda,Web,prod,15.53
2025-08-22,111111111111,EKS,Data,dev,46.67
2025-08-22,111111111111,S3,Core,prod,69.3
2025-08-22,222222222222,RDS,Core,staging,63.39
2025-08-23,333333333333,RDS,Core,staging,52.61
2025-08-23,111111111111,EC2,Core,prod,357.9
2025-08-23,333333333333,S3,Web,prod,73.65
2025-08-23,111111111111,S3,Core,dev,27.41
2025-08-23,222222222222,EC2,Core,prod,402.91
2025-08-23,222222222222,EKS,Core,prod,156.76
2025-08-23,111111111111,Lambda,Web,prod,37.82
2025-08-23,111111111111,RDS,Core,prod,153.83
2025-08-23,333333333333,EC2,Core,staging,166.06
2025-08-23,333333333333,S3,Web,dev,30.89
2025-08-24,333333333333,RDS,Core,prod,145.22
2025-08-24,333333333333,RDS,Web,prod,96.49
2025-08-24,111111111111,Lambda,Web,prod,9.2
2025-08-24,333333333333,Lambda,Core,prod,13.93
2025-08-24,333333333333,EC2,Web,prod,334.1
2025-08-24,111111111111,RDS,Core,dev,42.7
2025-08-24,333333333333,EC2,Web,prod,360.58
2025-08-25,333333333333,EKS,Data,staging,106.68
2025-08-25,111111111111,EKS,Web,dev,51.67
2025-08-25,111111111111,RDS,Data,prod,114.53
2025-08-25,333333333333,S3,Data,prod,49.09
2025-08-25,222222222222,EC2,Data,prod,271.98
2025-08-25,111111111111,EKS,Data,staging,91.38
2025-08-25,333333333333,EC2,Core,prod,354.86
2025-08-26,222222222222,RDS,Data,prod,115.79
2025-08-26,222222222222,EKS,Core,prod,168.32
2025-08-26,222222222222,EKS,Core,staging,59.64
2025-08-26,222222222222,RDS,Core,prod,120.26
2025-08-26,333333333333,EKS,Web,prod,158.26
2025-08-26,222222222222,Lambda,Web,staging,7.9
2025-08-27,111111111111,EKS,Data,staging,92.12
2025-08-27,111111111111,S3,Core,prod,80.21
2025-08-27,111111111111,RDS,Core,prod,164.41
2025-08-27,222222222222,EC2,Core,staging,228.62
2025-08-27,333333333333,EKS,Data,staging,72.04
2025-08-27,333333333333,Lambda,Data,staging,8.81
2025-08-28,222222222222,EKS,Web,prod,186.02
2025-08-28,222222222222,EKS,Web,prod,150.41
2025-08-28,222222222222,EC2,Core,prod,339.1
2025-08-28,222222222222,S3,Web,dev,16.73
2025-08-28,111111111111,EC2,Web,prod,468.12
2025-08-28,111111111111,EKS,Web,prod,172.02
2025-08-28,111111111111,EKS,Web,staging,67.27
2025-08-28,111111111111,RDS,Web,prod,77.81
2025-08-28,111111111111,Lambda,Data,staging,28.78
2025-08-29,222222222222,EKS,Data,prod,134.77
2025-08-29,333333333333,RDS,Web,prod,139.1
2025-08-29,111111111111,EKS,Core,prod,178.17
2025-08-29,222222222222,EKS,Data,prod,167.71
2025-08-29,111111111111,S3,Web,staging,23.67
2025-08-29,222222222222,S3,Data,prod,66.85
2025-08-29,222222222222,EKS,Data,staging,52.1
2025-08-30,333333333333,EKS,Web,prod,136.83
2025-08-30,333333333333,Lambda,Data,prod,18.57
2025-08-30,111111111111,Lambda,Core,prod,26.3
2025-08-30,222222222222,Lambda,Data,prod,-0.9
2025-08-30,222222222222,RDS,Data,prod,145.83
2025-08-30,333333333333,EC2,Core,staging,203.95
2025-08-30,222222222222,Lambda,Core,staging,4.38
2025-08-30,333333333333,RDS,Data,prod,95.6
2025-08-30,222222222222,RDS,Data,prod,84.85
2025-08-30,333333333333,S3,Core,prod,60.09
2025-08-31,333333333333,EC2,Web,prod,304.26
2025-08-31,222222222222,EC2,Data,prod,361.93
2025-08-31,333333333333,RDS,Core,prod,139.6
2025-08-31,222222222222,Lambda,Web,dev,5.68
2025-08-31,222222222222,EC2,Web,prod,317.83
2025-08-31,111111111111,RDS,Data,prod,106.33
2025-08-31,222222222222,Lambda,Core,staging,-4.89
2025-08-31,111111111111,S3,Data,prod,24.75
2025-09-01,111111111111,Lambda,Data,prod,18.49
2025-09-01,222222222222,S3,Data,prod,66.96
2025-09-01,111111111111,Lambda,Core,prod,21.2
2025-09-01,111111111111,RDS,Web,prod,144.57
2025-09-01,111111111111,Lambda,Web,dev,1.08
2025-09-01,333333333333,Lambda,Core,prod,28.39
2025-09-01,222222222222,EC2,Web,staging,133.77
2025-09-01,222222222222,EKS,Core,prod,96.4
2025-09-02,333333333333,RDS,Web,staging,99.67
2025-09-02,222222222222,Lambda,Data,prod,9.68
2025-09-02,222222222222,RDS,Web,prod,50.94
2025-09-02,333333333333,Lambda,Core,dev,1.34
2025-09-02,333333333333,Lambda,Core,prod,30.38
2025-09-02,111111111111,EKS,Data,dev,46.35
2025-09-03,333333333333,EKS,Web,staging,58.29
2025-09-03,111111111111,Lambda,Core,prod,32.23
2025-09-03,111111111111,S3,Core,staging,36.53
2025-09-03,222222222222,EKS,Data,prod,86.59
2025-09-03,111111111111,S3,Data,prod,64.92
2025-09-03,222222222222,S3,Data,staging,52.31
2025-09-03,111111111111,EKS,Core,prod,167.53
2025-09-03,111111111111,EC2,Core,staging,229.75
2025-09-03,222222222222,EKS,Data,prod,164.57
2025-09-03,222222222222,EKS,Web,dev,43.95
2025-09-04,111111111111,RDS,Core,prod,100.49
2025-09-04,222222222222,Lambda,Core,prod,36.97
2025-09-04,111111111111,EKS,Core,prod,186.56
2025-09-04,111111111111,RDS,Web,prod,118.02
2025-09-04,111111111111,EKS,Data,staging,79.53
2025-09-04,111111111111,EKS,Web,staging,70.41
2025-09-04,111111111111,EC2,Web,staging,174.76
2025-09-05,333333333333,Lambda,Web,prod,25.27
2025-09-05,111111111111,S3,Web,prod,60.79
2025-09-05,222222222222,RDS,Web,staging,90.36
2025-09-05,333333333333,S3,Data,prod,86.7
2025-09-05,111111111111,S3,Core,dev,16.13
2025-09-05,222222222222,EKS,Data,staging,46.75
2025-09-06,222222222222,Lambda,Data,staging,1.13
2025-09-06,111111111111,RDS,Web,prod,74.84
2025-09-06,333333333333,S3,Data,dev,39.01
2025-09-06,111111111111,RDS,Data,staging,52.34
2025-09-06,222222222222,EC2,Web,dev,117.6
2025-09-06,333333333333,EC2,Web,staging,218.53
2025-09-07,333333333333,S3,Data,prod,84.5
2025-09-07,222222222222,RDS,Web,prod,98.33
2025-09-07,111111111111,EKS,Data,prod,112.79
2025-09-07,222222222222,RDS,Data,prod,89.8
2025-09-07,111111111111,RDS,Core,staging,70.68
2025-09-07,111111111111,EKS,Web,prod,153.06
2025-09-08,111111111111,RDS,Core,staging,49.9
2025-09-08,222222222222,EKS,Web,prod,168.65
2025-09-08,222222222222,EKS,Core,staging,93.27
2025-09-08,333333333333,RDS,Web,prod,90.49
2025-09-08,222222222222,Lambda,Web,staging,20.93
2025-09-08,333333333333,RDS,Data,staging,82.01
2025-09-08,111111111111,S3,Web,prod,106.14
2025-09-08,333333333333,S3,Core,prod,77.4
2025-09-08,333333333333,RDS,Data,prod,104.19
2025-09-09,111111111111,S3,Web,staging,45.67
2025-09-09,333333333333,S3,Web,staging,60.65
2025-09-09,222222222222,EKS,Data,dev,46.15
2025-09-09,111111111111,RDS,Core,staging,90.37
2025-09-09,222222222222,RDS,Core,prod,110.41
2025-09-09,222222222222,S3,Data,dev,28.07
2025-09-10,111111111111,EC2,Core,dev,77.24
2025-09-10,333333333333,Lambda,Web,prod,8.41
2025-09-10,111111111111,EKS,Core,prod,129.32
2025-09-10,111111111111,EC2,Data,prod,371.44
2025-09-10,333333333333,RDS,Core,prod,79.58
2025-09-10,222222222222,S3,Web,prod,96.5
2025-09-10,333333333333,Lambda,Data,staging,10.17
2025-09-10,222222222222,EKS,Core,prod,237.81
2025-09-10,111111111111,S3,Data,prod,64.75
2025-09-10,222222222222,EKS,Core,prod,152.48
2025-09-11,333333333333,S3,Data,staging,28.14
2025-09-11,111111111111,EKS,Core,prod,110.3
2025-09-11,111111111111,EC2,Data,dev,106.5
2025-09-11,111111111111,Lambda,Data,dev,7.46
2025-09-11,222222222222,Lambda,Web,prod,33.1
2025-09-11,111111111111,EC2,Data,prod,399.61
2025-09-11,222222222222,EKS,Web,prod,175.89
2025-09-12,333333333333,EKS,Web,prod,190.34
2025-09-12,111111111111,EC2,Web,prod,414.54
2025-09-12,222222222222,S3,Data,dev,33.98
2025-09-12,333333333333,Lambda,Web,staging,4.21
2025-09-12,111111111111,EC2,Data,prod,394.21
2025-09-12,222222222222,RDS,Data,staging,47.04
2025-09-12,111111111111,Lambda,Core,prod,6.34
2025-09-12,222222222222,S3,Web,prod,74.35
2025-09-12,222222222222,EKS,Core,prod,154.92
2025-09-13,222222222222,S3,Data,prod,49.09
2025-09-13,111111111111,S3,Data,dev,4.48
2025-09-13,222222222222,RDS,Data,prod,104.05
2025-09-13,222222222222,Lambda,Data,prod,42.96
2025-09-13,222222222222,S3,Data,staging,37.81
2025-09-13,222222222222,S3,Web,staging,50.1
2025-09-13,333333333333,EKS,Core,prod,103.54
2025-09-13,111111111111,S3,Core,prod,77.21
2025-09-13,222222222222,S3,Web,prod,126.02
2025-09-13,111111111111,EKS,Core,prod,109.91
2025-09-14,222222222222,EKS,Data,prod,157.96
2025-09-14,333333333333,S3,Core,prod,97.55
2025-09-14,111111111111,RDS,Core,staging,64.79
2025-09-14,333333333333,Lambda,Data,prod,32.02
2025-09-14,333333333333,Lambda,Core,prod,32.02
2025-09-14,111111111111,Lambda,Web,prod,27.69
2025-09-14,111111111111,S3,Data,staging,26.03
2025-09-14,222222222222,EC2,Data,staging,234.3
2025-09-14,333333333333,EC2,Data,prod,417.99
2025-09-14,111111111111,RDS,Core,prod,105.09
2025-09-15,333333333333,EKS,Data,prod,112.78
2025-09-15,222222222222,Lambda,Web,prod,44.07
2025-09-15,111111111111,Lambda,Data,prod,12.07
2025-09-15,333333333333,Lambda,Core,prod,24.41
2025-09-15,111111111111,RDS,Data,staging,47.85
2025-09-15,333333333333,EC2,Web,dev,126.74
2025-09-15,222222222222,EC2,Data,prod,438.17
2025-09-15,111111111111,EKS,Core,prod,133.63
2025-09-15,111111111111,S3,Data,staging,44.04
2025-09-16,333333333333,S3,Core,prod,86.42
2025-09-16,222222222222,RDS,Web,prod,83.54
2025-09-16,222222222222,EC2,Data,prod,464.59
2025-09-16,222222222222,EKS,Data,prod,112.08
2025-09-16,333333333333,Lambda,Data,prod,51.17
2025-09-16,222222222222,RDS,Web,prod,125.51
2025-09-16,333333333333,EKS,Core,prod,192.07
2025-09-16,222222222222,EKS,Web,prod,169.73
2025-09-17,222222222222,Lambda,Web,prod,9.97
2025-09-17,111111111111,RDS,Data,prod,119.76
2025-09-17,222222222222,RDS,Core,dev,32.67
2025-09-17,333333333333,RDS,Core,prod,94.97
2025-09-17,222222222222,Lambda,Core,prod,39.32
2025-09-17,111111111111,Lambda,Core,prod,39.17
2025-09-17,222222222222,EC2,Data,staging,139.43
2025-09-18,222222222222,RDS,Data,prod,125.23
2025-09-18,333333333333,EC2,Core,staging,185.67
2025-09-18,222222222222,S3,Core,staging,20.43
2025-09-18,111111111111,EC2,Data,dev,116.34
2025-09-18,222222222222,RDS,Web,staging,80.78
2025-09-18,333333333333,EKS,Web,staging,70.5
2025-09-18,222222222222,S3,Core,prod,54.49
2025-09-18,333333333333,Lambda,Data,dev,11.42
2025-09-18,111111111111,EKS,Web,prod,59.72
2025-09-18,222222222222,EC2,Core,prod,452.9
2025-09-19,222222222222,EKS,Web,dev,46.84
2025-09-19,333333333333,EKS,Data,prod,151.92
2025-09-19,333333333333,RDS,Web,staging,63.05
2025-09-19,333333333333,EKS,Data,prod,137.87
2025-09-19,111111111111,EC2,Core,prod,446.77
2025-09-19,111111111111,S3,Core,prod,83.5
2025-09-19,333333333333,S3,Web,prod,98.81
2025-09-19,333333333333,Lambda,Core,prod,14.72
2025-09-19,222222222222,S3,Data,prod,41.73
2025-09-20,111111111111,S3,Web,staging,16.0
2025-09-20,222222222222,EKS,Core,staging,102.77
2025-09-20,333333333333,S3,Core,prod,105.73
2025-09-20,222222222222,EC2,Data,prod,387.63
2025-09-20,333333333333,EKS,Data,staging,94.69
2025-09-20,333333333333,Lambda,Web,staging,15.08
2025-09-21,111111111111,EKS,Data,prod,171.09
2025-09-21,333333333333,Lambda,Web,dev,18.18
2025-09-21,222222222222,S3,Web,prod,108.01
2025-09-21,111111111111,EKS,Web,prod,215.67
2025-09-21,111111111111,RDS,Web,prod,173.03
2025-09-21,222222222222,EC2,Data,prod,566.72
2025-09-21,333333333333,RDS,Data,staging,53.01
2025-09-21,111111111111,S3,Data,staging,59.57
2025-09-22,222222222222,EKS,Core,prod,130.5
2025-09-22,333333333333,RDS,Web,staging,83.07
2025-09-22,333333333333,EKS,Core,dev,44.73
2025-09-22,333333333333,EKS,Data,staging,104.38
2025-09-22,333333333333,RDS,Data,staging,64.87
2025-09-22,111111111111,Lambda,Core,prod,29.34
2025-09-22,333333333333,EC2,Web,prod,375.08
2025-09-22,111111111111,S3,Core,prod,53.01
2025-09-22,111111111111,EKS,Data,prod,158.67
2025-09-23,333333333333,EC2,Core,prod,396.93
2025-09-23,222222222222,RDS,Web,prod,112.91
2025-09-23,333333333333,EC2,Core,prod,360.47
2025-09-23,111111111111,Lambda,Core,prod,15.13
2025-09-23,111111111111,EKS,Data,dev,43.36
2025-09-23,222222222222,EC2,Web,prod,284.7
2025-09-23,111111111111,Lambda,Web,staging,17.1
2025-09-24,222222222222,EKS,Core,dev,57.45
2025-09-24,333333333333,Lambda,Core,staging,17.11
2025-09-24,111111111111,Lambda,Core,prod,14.47
2025-09-24,111111111111,S3,Data,prod,66.75
2025-09-24,222222222222,EKS,Web,prod,194.85
2025-09-24,111111111111,S3,Web,prod,45.91
2025-09-25,111111111111,S3,Data,dev,41.12
2025-09-25,111111111111,S3,Data,prod,84.78
2025-09-25,333333333333,S3,Core,prod,93.41
2025-09-25,333333333333,EKS,Data,prod,127.2
2025-09-25,111111111111,S3,Web,prod,87.86
2025-09-25,111111111111,S3,Data,prod,92.25
2025-09-25,222222222222,EKS,Web,staging,80.33
2025-09-26,111111111111,EKS,Core,staging,55.28
2025-09-26,333333333333,Lambda,Core,prod,27.01
